ORIGIN_AIRPORT_ID,AIRCRAFT_TYPE,NAME,DEPARTURES_PERFORMED,PASSENGERS,ORIGIN_STATE_ABR
10011,416.0,"Peach Springs, AZ: Grand Canyon West",1.0,8.0,AZ
10056,40.0,"Kodiak Island, AK: Trident Basin Seaplane Base",41.0,63.0,AK
10135,530.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",39.0,1601.0,PA
10135,629.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",22.0,962.0,PA
10135,631.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",88.0,5355.0,PA
10135,638.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",133.0,8523.0,PA
10135,675.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",62.0,2316.0,PA
10135,694.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",142.0,23307.0,PA
10135,698.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",12.0,1753.0,PA
10135,888.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",1.0,172.0,PA
10136,614.0,"Abilene, TX: Abilene Regional",4.0,656.0,TX
10136,675.0,"Abilene, TX: Abilene Regional",175.0,6173.0,TX
10136,698.0,"Abilene, TX: Abilene Regional",1.0,106.0,TX
10139,415.0,"Ambler, AK: Ambler River",60.0,258.0,AK
10140,458.0,"Albuquerque, NM: Albuquerque International Sunport",71.0,314.0,NM
10140,479.0,"Albuquerque, NM: Albuquerque International Sunport",50.0,269.0,NM
10140,612.0,"Albuquerque, NM: Albuquerque International Sunport",339.0,44153.0,NM
10140,614.0,"Albuquerque, NM: Albuquerque International Sunport",494.0,78597.0,NM
10140,631.0,"Albuquerque, NM: Albuquerque International Sunport",28.0,1454.0,NM
10140,634.0,"Albuquerque, NM: Albuquerque International Sunport",8.0,1322.0,NM
10140,638.0,"Albuquerque, NM: Albuquerque International Sunport",50.0,3324.0,NM
10140,673.0,"Albuquerque, NM: Albuquerque International Sunport",373.0,24889.0,NM
10140,675.0,"Albuquerque, NM: Albuquerque International Sunport",47.0,2136.0,NM
10140,694.0,"Albuquerque, NM: Albuquerque International Sunport",113.0,15922.0,NM
10140,698.0,"Albuquerque, NM: Albuquerque International Sunport",85.0,9687.0,NM
10140,699.0,"Albuquerque, NM: Albuquerque International Sunport",94.0,16386.0,NM
10140,722.0,"Albuquerque, NM: Albuquerque International Sunport",6.0,911.0,NM
10140,838.0,"Albuquerque, NM: Albuquerque International Sunport",30.0,4647.0,NM
10140,839.0,"Albuquerque, NM: Albuquerque International Sunport",15.0,2431.0,NM
10140,888.0,"Albuquerque, NM: Albuquerque International Sunport",28.0,4470.0,NM
10141,629.0,"Aberdeen, SD: Aberdeen Regional",60.0,1814.0,SD
10146,629.0,"Albany, GA: Southwest Georgia Regional",88.0,3141.0,GA
