ORIGIN_AIRPORT_ID,AIRCRAFT_TYPE,NAME,DEPARTURES_PERFORMED,PASSENGERS,ORIGIN_STATE_ABR
10056,35.0,"Kodiak Island, AK: Trident Basin Seaplane Base",5.0,2.0,AK
10056,40.0,"Kodiak Island, AK: Trident Basin Seaplane Base",13.0,16.0,AK
10135,530.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",30.0,850.0,PA
10135,614.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",1.0,39.0,PA
10135,629.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",78.0,1691.0,PA
10135,631.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",5.0,134.0,PA
10135,638.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",108.0,4842.0,PA
10135,673.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",4.0,29.0,PA
10135,675.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",24.0,421.0,PA
10135,694.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",66.0,5908.0,PA
10135,698.0,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",7.0,531.0,PA
10136,629.0,"Abilene, TX: Abilene Regional",58.0,744.0,TX
10136,673.0,"Abilene, TX: Abilene Regional",2.0,99.0,TX
10136,675.0,"Abilene, TX: Abilene Regional",91.0,2771.0,TX
10136,676.0,"Abilene, TX: Abilene Regional",36.0,1019.0,TX
10136,888.0,"Abilene, TX: Abilene Regional",1.0,144.0,TX
10139,194.0,"Ambler, AK: Ambler River",4.0,2.0,AK
10139,412.0,"Ambler, AK: Ambler River",1.0,0.0,AK
10139,415.0,"Ambler, AK: Ambler River",28.0,60.0,AK
10139,416.0,"Ambler, AK: Ambler River",3.0,0.0,AK
10140,458.0,"Albuquerque, NM: Albuquerque International Sunport",64.0,115.0,NM
10140,479.0,"Albuquerque, NM: Albuquerque International Sunport",44.0,96.0,NM
10140,612.0,"Albuquerque, NM: Albuquerque International Sunport",353.0,22004.0,NM
10140,614.0,"Albuquerque, NM: Albuquerque International Sunport",98.0,6720.0,NM
10140,629.0,"Albuquerque, NM: Albuquerque International Sunport",114.0,4109.0,NM
10140,631.0,"Albuquerque, NM: Albuquerque International Sunport",84.0,3714.0,NM
10140,638.0,"Albuquerque, NM: Albuquerque International Sunport",26.0,1421.0,NM
10140,673.0,"Albuquerque, NM: Albuquerque International Sunport",285.0,11158.0,NM
10140,677.0,"Albuquerque, NM: Albuquerque International Sunport",5.0,267.0,NM
10140,694.0,"Albuquerque, NM: Albuquerque International Sunport",8.0,410.0,NM
10140,698.0,"Albuquerque, NM: Albuquerque International Sunport",56.0,4251.0,NM
10140,699.0,"Albuquerque, NM: Albuquerque International Sunport",33.0,2446.0,NM
10140,722.0,"Albuquerque, NM: Albuquerque International Sunport",2.0,120.0,NM
10140,888.0,"Albuquerque, NM: Albuquerque International Sunport",8.0,554.0,NM
10141,629.0,"Aberdeen, SD: Aberdeen Regional",63.0,1356.0,SD
10141,631.0,"Aberdeen, SD: Aberdeen Regional",1.0,31.0,SD
10141,638.0,"Aberdeen, SD: Aberdeen Regional",9.0,287.0,SD
10146,629.0,"Albany, GA: Southwest Georgia Regional",82.0,1693.0,GA
10154,125.0,"Nantucket, MA: Nantucket Memorial",429.0,1446.0,MA
10154,416.0,"Nantucket, MA: Nantucket Memorial",54.0,137.0,MA
10154,479.0,"Nantucket, MA: Nantucket Memorial",19.0,90.0,MA
10154,678.0,"Nantucket, MA: Nantucket Memorial",11.0,321.0,MA
10155,673.0,"Waco, TX: Waco Regional",5.0,134.0,TX
10155,675.0,"Waco, TX: Waco Regional",73.0,2286.0,TX
10155,676.0,"Waco, TX: Waco Regional",13.0,401.0,TX
10157,629.0,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",1.0,36.0,CA
10157,673.0,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",72.0,2896.0,CA
10158,694.0,"Atlantic City, NJ: Atlantic City International",55.0,4833.0,NJ
10158,698.0,"Atlantic City, NJ: Atlantic City International",1.0,32.0,NJ
10158,722.0,"Atlantic City, NJ: Atlantic City International",109.0,10881.0,NJ
10165,612.0,"Adak Island, AK: Adak",2.0,20.0,AK
10165,614.0,"Adak Island, AK: Adak",6.0,68.0,AK
10170,79.0,"Kodiak, AK: Kodiak Airport",155.0,156.0,AK
10170,416.0,"Kodiak, AK: Kodiak Airport",53.0,209.0,AK
10170,479.0,"Kodiak, AK: Kodiak Airport",1.0,0.0,AK
10170,612.0,"Kodiak, AK: Kodiak Airport",25.0,1944.0,AK
10170,614.0,"Kodiak, AK: Kodiak Airport",12.0,1272.0,AK
10184,35.0,"Allakaket, AK: Allakaket Airport",2.0,0.0,AK
10184,416.0,"Allakaket, AK: Allakaket Airport",35.0,69.0,AK
10185,629.0,"Alexandria, LA: Alexandria International",138.0,3343.0,LA
10185,675.0,"Alexandria, LA: Alexandria International",58.0,2034.0,LA
10185,676.0,"Alexandria, LA: Alexandria International",31.0,1101.0,LA
10204,35.0,"Angoon, AK: Angoon Seaplane Base",45.0,52.0,AK
10204,40.0,"Angoon, AK: Angoon Seaplane Base",14.0,19.0,AK
10204,416.0,"Angoon, AK: Angoon Seaplane Base",2.0,1.0,AK
10208,629.0,"Augusta, GA: Augusta Regional at Bush Field",1.0,0.0,GA
10208,631.0,"Augusta, GA: Augusta Regional at Bush Field",25.0,1263.0,GA
10208,638.0,"Augusta, GA: Augusta Regional at Bush Field",208.0,8101.0,GA
10208,673.0,"Augusta, GA: Augusta Regional at Bush Field",54.0,2831.0,GA
10208,675.0,"Augusta, GA: Augusta Regional at Bush Field",54.0,2011.0,GA
10221,455.0,"Alliance, NE: Alliance Municipal",51.0,162.0,NE
10225,416.0,"Wainwright, AK: Wainwright Airport",84.0,126.0,AK
10237,406.0,"Atka, AK: Atka Airport",7.0,4.0,AK
10241,35.0,"Akiak, AK: Akiak Airport",32.0,34.0,AK
10241,36.0,"Akiak, AK: Akiak Airport",8.0,8.0,AK
10241,79.0,"Akiak, AK: Akiak Airport",2.0,0.0,AK
10243,79.0,"Akhiok, AK: Akhiok Airport",9.0,5.0,AK
10243,416.0,"Akhiok, AK: Akhiok Airport",3.0,9.0,AK
10245,35.0,"King Salmon, AK: King Salmon Airport",56.0,22.0,AK
10245,79.0,"King Salmon, AK: King Salmon Airport",19.0,3.0,AK
10245,194.0,"King Salmon, AK: King Salmon Airport",7.0,0.0,AK
10245,416.0,"King Salmon, AK: King Salmon Airport",42.0,15.0,AK
10245,673.0,"King Salmon, AK: King Salmon Airport",26.0,917.0,AK
10247,416.0,"Anaktuvuk Pass, AK: Anaktuvuk Pass Airport",40.0,91.0,AK
10247,479.0,"Anaktuvuk Pass, AK: Anaktuvuk Pass Airport",11.0,24.0,AK
10257,608.0,"Albany, NY: Albany International",38.0,1845.0,NY
10257,612.0,"Albany, NY: Albany International",161.0,7751.0,NY
10257,614.0,"Albany, NY: Albany International",24.0,1254.0,NY
10257,631.0,"Albany, NY: Albany International",22.0,492.0,NY
10257,638.0,"Albany, NY: Albany International",92.0,2620.0,NY
10257,673.0,"Albany, NY: Albany International",86.0,4154.0,NY
10257,675.0,"Albany, NY: Albany International",225.0,5501.0,NY
10257,677.0,"Albany, NY: Albany International",35.0,1265.0,NY
10257,694.0,"Albany, NY: Albany International",39.0,3090.0,NY
10257,698.0,"Albany, NY: Albany International",4.0,314.0,NY
10257,722.0,"Albany, NY: Albany International",2.0,114.0,NY
10257,888.0,"Albany, NY: Albany International",1.0,56.0,NY
10268,675.0,"Waterloo, IA: Waterloo Regional",24.0,363.0,IA
10272,629.0,"Alamosa, CO: San Luis Valley Regional/Bergman Field",50.0,401.0,CO
10275,482.0,"Walla Walla, WA: Walla Walla Regional",57.0,1631.0,WA
10278,35.0,"Lazy Bay, AK: Alitak Seaplane Base",1.0,0.0,AK
10278,40.0,"Lazy Bay, AK: Alitak Seaplane Base",3.0,4.0,AK
10279,612.0,"Amarillo, TX: Rick Husband Amarillo International",93.0,6154.0,TX
10279,614.0,"Amarillo, TX: Rick Husband Amarillo International",2.0,182.0,TX
10279,629.0,"Amarillo, TX: Rick Husband Amarillo International",29.0,962.0,TX
