ORIGIN_AIRPORT_ID,ORIGIN_STATE_ABR,CODE,NAME,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,total
10135,PA,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",10397.0,ATL,"Atlanta, GA",GA,4975.0,4882.0,2612.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,999.0,1414.0,15532.0
10135,PA,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",10434.0,AVP,"Scranton/Wilkes-Barre, PA",PA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,130.0
10135,PA,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",10693.0,BNA,"Nashville, TN",TN,266.0,600.0,550.0,0.0,0.0,441.0,402.0,159.0,310.0,682.0,447.0,243.0,4100.0
10135,PA,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",11057.0,CLT,"Charlotte, NC",NC,4780.0,4885.0,2870.0,331.0,2008.0,2995.0,3028.0,5894.0,4103.0,4458.0,3803.0,3197.0,42352.0
10135,PA,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",11150.0,CSG,"Columbus, GA",GA,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0
10135,PA,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",11433.0,DTW,"Detroit, MI",MI,2595.0,2387.0,1091.0,195.0,116.0,484.0,753.0,1659.0,1603.0,2167.0,1770.0,1263.0,16083.0
10135,PA,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",11618.0,EWR,"Newark, NJ",NJ,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,75.0
10135,PA,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",11697.0,FLL,"Fort Lauderdale, FL",FL,604.0,1255.0,558.0,0.0,235.0,0.0,0.0,0.0,0.0,485.0,228.0,455.0,3820.0
10135,PA,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",12264.0,IAD,"Washington, DC",VA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,299.0
10135,PA,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",12478.0,JFK,"New York, NY",NY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,34.0
10135,PA,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",13232.0,MDW,"Chicago, IL",IL,0.0,0.0,0.0,0.0,37.0,156.0,244.0,0.0,0.0,0.0,0.0,0.0,437.0
10135,PA,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",13577.0,MYR,"Myrtle Beach, SC",SC,0.0,0.0,0.0,0.0,507.0,1657.0,1278.0,1032.0,817.0,926.0,62.0,0.0,6279.0
10135,PA,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",13930.0,ORD,"Chicago, IL",IL,2876.0,2696.0,1824.0,283.0,663.0,1638.0,1162.0,1183.0,1000.0,1734.0,1258.0,936.0,17253.0
10135,PA,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",14082.0,PGD,"Punta Gorda, FL",FL,2181.0,2598.0,1501.0,65.0,968.0,1264.0,1017.0,965.0,857.0,1545.0,1074.0,1115.0,15150.0
10135,PA,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",14100.0,PHL,"Philadelphia, PA",PA,2695.0,2791.0,1395.0,81.0,8.0,0.0,0.0,0.0,0.0,0.0,103.0,1.0,7074.0
10135,PA,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",14112.0,PIE,"St. Petersburg, FL",FL,2390.0,2816.0,1639.0,44.0,1103.0,1805.0,2079.0,1278.0,975.0,1207.0,1180.0,1111.0,17627.0
